1628919900000,47471.97000000,47576.39000000,47471.17000000,47524.06000000,267.29686100,1628920799999,12701736.81903473,38050,135.82762900,6454234.63462041,0
1628920800000,47524.06000000,47650.00000000,47494.35000000,47586.18000000,304.20351400,1628921699999,14474687.57890456,9801,177.73111900,8457362.37403546,0
1628921700000,47586.18000000,47673.87000000,47575.02000000,47630.00000000,271.24141000,1628922599999,12915145.03868535,10248,148.63657800,7077064.37183975,0
1628922600000,47630.00000000,47652.32000000,47550.00000000,47569.90000000,189.40964900,1628923499999,9014791.61820878,7999,92.15878500,4386656.22220401,0
1628923500000,47569.89000000,47588.20000000,47500.00000000,47508.36000000,273.16557200,1628924399999,12986907.66276269,8377,100.05960800,4757086.37791221,0
1628924400000,47508.35000000,47693.78000000,47477.00000000,47674.18000000,404.74793200,1628925299999,19256312.21486722,11914,221.66243200,10548299.56353731,0
1628925300000,47674.18000000,47695.00000000,47609.82000000,47678.32000000,313.58834700,1628926199999,14946246.28355121,9520,129.63302400,6179292.45821932,0
1628926200000,47678.33000000,47722.98000000,47634.22000000,47649.90000000,257.05343000,1628927099999,12256904.09383981,10033,124.44760100,5934143.73474071,0
1628927100000,47649.89000000,47682.70000000,47598.26000000,47616.12000000,196.17049200,1628927999999,9343830.71271702,8402,109.13925000,5198696.39056756,0
1628928000000,47616.12000000,47660.78000000,47510.25000000,47599.99000000,347.83540600,1628928899999,16552452.54543379,17968,139.12291700,6621899.54152749,0
1628928900000,47599.99000000,47662.88000000,47549.00000000,47641.69000000,207.78659000,1628929799999,9893528.24564828,16863,107.95372400,5140722.65643116,0
1628929800000,47641.69000000,47686.79000000,47612.55000000,47659.23000000,180.12973500,1628930699999,8582696.24366171,15884,86.84898700,4138449.89789309,0
1628930700000,47659.22000000,47699.99000000,47541.78000000,47595.92000000,205.19239500,1628931599999,9770610.20492108,15733,91.54810100,4359239.60657454,0
1628931600000,47595.92000000,47788.13000000,47593.89000000,47757.50000000,379.61733400,1628932499999,18111277.06980437,13279,246.85464500,11778066.19202322,0
1628932500000,47757.50000000,47800.00000000,47710.00000000,47761.48000000,303.45039200,1628933399999,14494698.31931549,12514,164.00724900,7834612.49315503,0
1628933400000,47761.49000000,48144.00000000,47722.00000000,48011.48000000,1446.27607700,1628934299999,69359830.09548036,46552,958.49725700,45966187.00584469,0
1628934300000,48011.48000000,48095.35000000,46704.60000000,46993.74000000,2887.45871600,1628935199999,136639177.81550569,67931,1125.38375600,53237686.64401989,0
